"Content","Location","Image_URL","Post_date","Likes","IsVideo","Views"
"Using heat tools is one of the MOST damaging things you can do to your hair!  Repair those locks with our Damage Eraser system.  Hey, it beats putting down the blow dryer 😜",,"https://scontent-iad3-1.cdninstagram.com/vp/a74d70aef162ecd54695d7ef91d5aeb4/5E57664E/t51.2885-15/e35/15538388_1820094764905601_911172660396818432_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=105","Dec 27, 2016","425","False",
"Looking to make the chop? ✂️We're loving this short, textured #lob (still) for 2017! 💚💚",,"https://scontent-iad3-1.cdninstagram.com/vp/1ea5819484dff78b4a366896edf74eaa/5E47E5D1/t51.2885-15/e35/15624683_1755262791464320_1427890494922293248_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=104","Dec 27, 2016","628","False",
"Wake up and hydrate your skin with this little miracle ✨✨⠀⠀#📷 @angejim",,"https://scontent-iad3-1.cdninstagram.com/vp/439d9da15fc044ca2af28ff4f6684715/5E50BA22/t51.2885-15/e35/15624811_235543983552035_4230477812294746112_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=111","Dec 26, 2016","529","False",
"These are @michaelduenas (and our!) top 3 favorite #GarnierStyle products this year! ⠀#📷 @michaelduenas",,"https://scontent-iad3-1.cdninstagram.com/vp/d24bf8521869298de67d3c3d661a1af3/5DC51EC8/t50.2886-16/15721554_1628830280754818_1236220342318399488_n.mp4?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=102","Dec 26, 2016",,"True","2,247"
"❤️ 💚  Happy Holidays #GarnierGirls!!! ❤️ 💚",,"https://scontent-iad3-1.cdninstagram.com/vp/e366b90bf4cc84087c4f6b8956752687/5E4A17C2/t51.2885-15/e35/15535142_1867042916861479_5284213377982267392_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=107","Dec 25, 2016","365","False",
"How to make all their Micellar wishes come true 🎁 #GarnierSkinActive ⠀⠀Psst... I spy the newest Micellar, do you?? 😉",,"https://scontent-iad3-1.cdninstagram.com/vp/4edb994e49687ba375f20eb7190c6042/5E41C254/t51.2885-15/e35/15624379_1624934211142910_6484502535003439104_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=102","Dec 25, 2016","718","False",
"Amp up the drama with @leighannsays's Brigitte Bardot-inspired holiday hairstyle ✨⠀Here are her steps:⠀""1. Use #Fructis Root Amp all over the crown and tease like it's the fifties ⠀2. Pull hair into a half up, secure with Bobby pins, add black ribbon if you're extra like me ⠀3. Use a big barrel curling iron to add soft messy texture and ⠀4. Split bangs then brush down a few hairs in the middle ⠀5. Spray from below with Garnier Fructis Full & Plush Volume Hairspray""",,"https://scontent-iad3-1.cdninstagram.com/vp/0d4fb6c4b21ef7606d2db1165c276333/5E616578/t51.2885-15/e35/15535465_240072463093636_1010141106467241984_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=104","Dec 24, 2016","346","False",
"Prepping for a #holidayparty? Get Insta-worthy skin & hair with BB Cream & #SheerSet Hairspray 📸👠",,"https://scontent-iad3-1.cdninstagram.com/vp/88bd244953a953b12c6f08ff2b6624bf/5E5C169B/t51.2885-15/e35/15624364_1813845415545913_3377097059306831872_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101","Dec 24, 2016","427","False",
"Need to touch up those roots before seeing the entire extended family?  #Nutrisse has you covered! 😉",,"https://scontent-iad3-1.cdninstagram.com/vp/bcc4a02ac994e9271972b220c0ca9023/5E5F18BB/t51.2885-15/e35/15535604_1907863849428013_7631139523203694592_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101","Dec 23, 2016","476","False",
"Our favorite way to wash the day away #MicellarWater 💕📷: @internationalmakeup_",,"https://scontent-iad3-1.cdninstagram.com/vp/68bfb532d530465af5d7ce72a61d7dac/5E55A99E/t51.2885-15/e35/15623664_350294865339836_3321384491594809344_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=108","Dec 23, 2016","850","False",
"Every #GarnierGirl's secret to glowing, brighter skin? Clearly Brighter Daily Moisturizer with SPF! ✨⠀📷: @thatgirlshaexo",,"https://scontent-iad3-1.cdninstagram.com/vp/56b419a24eecc8c9dea0d5396e4bf529/5E58FA0C/t51.2885-15/e35/15623905_731928430293538_1704096328444805120_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=110","Dec 22, 2016","339","False",
"Travel light & stay bright all season long with #GarnierSkinActive & #Fructis minis! ✈️👜",,"https://scontent-iad3-1.cdninstagram.com/vp/25662c3ccddbe13718fddb4d6c12b871/5E484000/t51.2885-15/e35/15625360_595509737322353_6806610290336071680_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=105","Dec 22, 2016","596","False",
"Celeb aesthetician @shanidarden is taking over our Snapchat right NOW! ❄️ Tune in & ask your questions - she's talking about the #NewYear Resolutions you should make for your skin! 👻: @GarnierUSA",,"https://scontent-iad3-1.cdninstagram.com/vp/6099cc354a22f4006f0fa77e510b3b2f/5E59BFE0/t51.2885-15/e35/15538866_1189741757774942_5567405942179364864_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=102","Dec 21, 2016","590","False",
"The weather outside might be frightful, but your hair can smell SO delightful (with #WholeBlends) 😉💚📷: @ronitrawalker",,"https://scontent-iad3-1.cdninstagram.com/vp/0dadbbe1c8ed34ac7ec81d3d7a0cea2c/5E607568/t51.2885-15/e35/15624546_1792256977702958_1937929264460464128_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=102","Dec 21, 2016","569","False",
"We 💚 @auracolorist! One of the top trends she sees in the salon?  #Platinum blonde!  Believe it or not you CAN get this icy hue at home with Garnier (in a few months 😉). #auracolorist",,"https://scontent-iad3-1.cdninstagram.com/vp/5c9237bc3e9109409679818935c90a0e/5E5310B4/t51.2885-15/e35/15625189_1336517356380319_3572633159218495488_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=107","Dec 20, 2016","237","False",
"Sleek, chic, merry & bright #hairgoals ✨✨",,"https://scontent-iad3-1.cdninstagram.com/vp/a858f70df8a62b64a941072ee95aa97e/5E640058/t51.2885-15/e35/15535492_982423738529441_7217230204878454784_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=105","Dec 20, 2016","415","False",
"Which are you: #TeamPink💕 or #TeamBlue💙?? ⠀⠀PS: There's a new #MicellarWater joining our fam in 2017 - can you guess what it is??⠀⠀⠀⠀#📷 @15minbeauty",,"https://scontent-iad3-1.cdninstagram.com/vp/5bdce2edcd93d1c8414196b643357c04/5E47759D/t51.2885-15/e35/14714573_1525762284106857_1898905762839658496_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=109","Dec 19, 2016","864","False",
"Stuff his stocking with strength 💪  #GrowStrong helps strengthen each strand for healthier looking hair!",,"https://scontent-iad3-1.cdninstagram.com/vp/5fb9f0b32ac01519b482c21ecfdba0e7/5E418DD1/t51.2885-15/e35/15534766_1680921925531484_5189441772090032128_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=108","Dec 18, 2016","515","False",
"#SheerSet: Because your hairstyle has to make it through the wine, eggnog, hot cocoa, AND champagne 🍷☕️🥂",,"https://scontent-iad3-1.cdninstagram.com/vp/033b6282301598d0ee9c42213f25288f/5E48D620/t51.2885-15/e35/15538320_574462672755129_7686886721237024768_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=109","Dec 18, 2016","328","False",
"What better way to relax this weekend than with an at-home spa day with the sweet scents of honey! #WholeBlends",,"https://scontent-iad3-1.cdninstagram.com/vp/7d5c734b5e1fa82aeeda6d9970da3b4b/5E406CF6/t51.2885-15/e35/14597234_1174876349232896_911331209114550272_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=108","Dec 17, 2016","580","False",
"With hair like this, you're ready for the mistletoe! ❤️❤️⠀#📷 @caitlinclairexo",,"https://scontent-iad3-1.cdninstagram.com/vp/91134770d4277f0a95cdf6187bb1a28a/5E43F094/t51.2885-15/e35/15538466_1790633554487305_2108650649653608448_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101","Dec 17, 2016","520","False",
"We get it - the holidays can be stressful!  Use this antioxidant-rich Miracle Duo to look wide awake (even if you don't feel it). 😴  Miracle Wake Up and Miracle Sleeping Creams hydrate the skin morning and night so you look refreshed all season long.",,"https://scontent-iad3-1.cdninstagram.com/vp/ab267f5c0f38cb4dd45fdb26b0268139/5E5DB73F/t51.2885-15/e35/15535295_218597211924894_7921832272825679872_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=106","Dec 16, 2016","490","False",
"Raise your hand if this is a STAPLE in your #hairstyle routine! 🙋🏻🙋🏼🙋🏽",,"https://scontent-iad3-1.cdninstagram.com/vp/6443395e7518961c0d1136281c80746a/5E54E105/t51.2885-15/e35/15534676_397569263924738_1751515687970406400_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=102","Dec 16, 2016","628","False",
"Time to wash the day (and those blackheads) away! 📸: @ashleysworthy",,"https://scontent-iad3-1.cdninstagram.com/vp/118c15b0628284fe704c092f865deb07/5E45663F/t51.2885-15/e35/15276491_1223722037674679_5837806603415322624_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=111","Dec 15, 2016","705","False",
"Double tap if this messy top knot & mini braid give you major #hairenvy!",,"https://scontent-iad3-1.cdninstagram.com/vp/b4c0472208da3964d2f5560c954db48c/5E55F664/t51.2885-15/e35/15403449_1528354723860357_4033814429496770560_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=109","Dec 14, 2016","572","False",
"#WholeBlends with extracts of Cranberry & Argan Oil is perfect for the ladies on your #nice list this year 😉❤️",,"https://scontent-iad3-1.cdninstagram.com/vp/1567343a810cdace093b1a2ebd6731af/5E61886B/t51.2885-15/e35/14607161_363476880697800_8545677367786340352_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=100","Dec 14, 2016","470","False",
"It’s #NationalHotCocoaDay! Don’t forget to treat yourself and your skin 🍫",,"https://scontent-iad3-1.cdninstagram.com/vp/6b783ca990e7d74a03225a8375e8c285/5E5C70FA/t51.2885-15/e35/15306706_1824077597837951_2266444415214026752_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=111","Dec 14, 2016","378","False",
"Smooth each strand (and smell amazing!) using #WholeBlends with #coconut oil and cocoa butter! #📷 @stephanieorefice",,"https://scontent-iad3-1.cdninstagram.com/vp/7bc53a46db35e1d9e6b69c27e0e45ad1/5E620DA7/t51.2885-15/e35/15538837_1809720455964744_153074738963415040_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=100","Dec 13, 2016","570","False",
"#GarnierSkinActive towelettes: a staple in every #GarnierGirl's gym bag",,"https://scontent-iad3-1.cdninstagram.com/vp/6c6ef7ce6f2f705711d8a1c0d6de1228/5E6218F9/t51.2885-15/e35/15534870_904624322971462_7170017192761622528_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=110","Dec 12, 2016","303","False",
"We're gearing up for #MaskMonday with our hair-repairing favorite 🍯 #WholeBlends 📸: @belleblas",,"https://scontent-iad3-1.cdninstagram.com/vp/341ea709d1dc6fae9f376ce4a4a5b334/5E620F9D/t51.2885-15/e35/15275729_179189532552635_4426145136342204416_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=111","Dec 12, 2016","490","False",
"A fresh start to every day ✨. Did you know #MicellarWater is a makeup remover AND cleanser for your whole face?? 😱  #📷 @projectpengi",,"https://scontent-iad3-1.cdninstagram.com/vp/62b9760c7a22eab6f01c5366a22f3daf/5E5E9C19/t51.2885-15/e35/14583381_233047160450703_5743193786758987776_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=103","Dec 11, 2016","691","False",
"Who says your curls can’t be cute even if your sweater isn’t?! 💁‍ #CurlsCan #GarnierStyle",,"https://scontent-iad3-1.cdninstagram.com/vp/a2ef62b8a9b236ba76e2d63b4a80db47/5E5EABF4/t51.2885-15/e35/15305900_1842807542643402_8097228412092940288_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=106","Dec 10, 2016","350","False",
"@pantone has the right idea!! The Color of the Year #Greenery looks awfully familiar to us 😉💚💚 📸: @allure",,"https://scontent-iad3-1.cdninstagram.com/vp/5c4fb09fce2e3571d0daca89fa79e0e4/5E5D0CEF/t51.2885-15/e35/15056534_192503774545267_2000477504552304640_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=107","Dec 10, 2016","508","False",
"Here's a little sneak peek of one our new #UltraColor shades!! We love this shade BERRY, berry much 🍓🍒😉",,"https://scontent-iad3-1.cdninstagram.com/vp/63ac62ec7317afb1e47b7c5508048f5a/5DC4EA92/t50.2886-16/15405228_1828883937387657_8690897586522947584_n.mp4?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=109","Dec 9, 2016",,"True","1,584"
"Bu-bye dark spots and acne marks! #ClearlyBrighter ⠀#📷 @teapartybeauty",,"https://scontent-iad3-1.cdninstagram.com/vp/c75fff024b43a1d71cc8dba65c5b7125/5E401107/t51.2885-15/e35/15275596_266295827119005_4113953953689894912_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=109","Dec 8, 2016","386","False",
"No need to put down the straightener for healthy hair!  #DamageEraser helps heal strands while you shower 💚",,"https://scontent-iad3-1.cdninstagram.com/vp/af5fb322698a917aeecf753a602e3c1b/5E478B26/t51.2885-15/e35/14561852_1339766349401266_5315014899154288640_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=110","Dec 8, 2016","350","False",
"Here's how @rachmartino creates her cuteFrench Fishtail pigtails:⠀Step 1 💚Use Garnier Fructis Sky-Hi Volume Mousse on damp hair to add some volume around the crown of the head.⠀Step 2 💚: Create a middle part and begin a French fishtail braid on one side of the head. This is similar to a traditional fishtail but each time you cross a strand of hair over the middle section of the braid, you will need to incorporate another free strand of hair from that side of your head into the cross-over.⠀Step 3 💚: Continue the French Fishtail braid until you've incorporated all hair on that side of the head. Then continue braiding as a traditional French braid; secure with an elastic. ⠀Step 4 💚: Repeat the process on the other side! #GarnierStyle",,"https://scontent-iad3-1.cdninstagram.com/vp/937f6d7b1822a8489090af4aab5465a3/5E43BC75/t51.2885-15/e35/15251655_226572031113720_296581544921792512_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=100","Dec 7, 2016","395","False",
"Take us back to the beach with this summer #WholeBlends scent 🌴",,"https://scontent-iad3-1.cdninstagram.com/vp/776b05d28a233644617c3b31bdfe16da/5E466E55/t51.2885-15/e35/15306562_616543578549098_112032160331857920_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=102","Dec 7, 2016","449","False",
"Time for a touch-up!  #SheerSet won't make your hair sticky or weighed-down, so go ahead and reapply!",,"https://scontent-iad3-1.cdninstagram.com/vp/fbe2e1ec15d728e498608fdf3a6fa17d/5E4AD7FD/t51.2885-15/e35/15275575_686401504841365_2141378751420694528_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101","Dec 6, 2016","268","False",
"Can you believe this look only takes 2 minutes?! 1. braid front pieces of hair on both sides. 2. secure with bobby pins  3. twist rest of hair into a bun  4. pull out face-framing pieces.  DONE!",,"https://scontent-iad3-1.cdninstagram.com/vp/c0a7f3958f553d785a93ea8458fdeec1/5DC4E15C/t50.2886-16/15390010_702268299948233_7741579126842064896_s.mp4?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=105","Dec 5, 2016",,"True","1,514"
"Full & Plush has one of our favorite #Fructis scents!  Reply 💕 if you agree!!",,"https://scontent-iad3-1.cdninstagram.com/vp/d542efde7bd8784df7c48d8d3c674685/5E3FB7AD/t51.2885-15/e35/14624325_356731804701819_9221254072517001216_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=103","Dec 5, 2016","489","False",
"Vitamin C found in your #ClearlyBrighter comes from citrus, which helps brighten and even out your skin tone! 💚✨",,"https://scontent-iad3-1.cdninstagram.com/vp/3485f73972b0719679d1453bbd140d6a/5E40B2E1/t51.2885-15/e35/14553345_866665316769762_689841394927271936_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=106","Dec 4, 2016","611","False",
"#MicellarWater: for those nights when taking off makeup AND washing your face is just too much.  Don't worry, we've got you covered 😉📷: @yansstyle",,"https://scontent-iad3-1.cdninstagram.com/vp/3794cff1cf7b1f2be34f1ad04807f11b/5E563C5C/t51.2885-15/e35/15251679_1830939843810235_2427794881846968320_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=107","Dec 4, 2016","659","False",
"Get your hair in the holiday spirit! 🎁😍 #WholeBlends Color Care with argan oil & cranberry makes your hair smell as good as it looks!  #📷 @courtneykellybeauty",,"https://scontent-iad3-1.cdninstagram.com/vp/4c461a6c3008946bb3f41ef0f75895bf/5E618A4F/t51.2885-15/e35/15306518_1068501059915734_2442726696428765184_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=110","Dec 3, 2016","501","False",
"Make it look like you spent a TON of time getting ready 😉 #texturetease📷: @picturepayal",,"https://scontent-iad3-1.cdninstagram.com/vp/1f0a3134ef6c1babbfd3250cb37b9ea4/5E584103/t51.2885-15/e35/15275715_1741802819473057_1788154164186972160_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101","Dec 2, 2016","350","False",
"Happy Birthday Micellar Water!! Our favorite beauty staple turns 1 today! 🎂🎉 Thanks @chelsweets for the BEST cake!",,"https://scontent-iad3-1.cdninstagram.com/vp/82cf63576d9da1a7ca8f1bf2e627ef09/5E5609AC/t51.2885-15/e35/15306028_1643630642596842_3722619425854062592_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=106","Dec 1, 2016","757","False",
"Oh hello new shiny #haircolor!! 👋👋 #Nutrisse",,"https://scontent-iad3-1.cdninstagram.com/vp/c94e18231cf4a42af4cd982cbcb86750/5E4E3D61/t51.2885-15/e35/15276509_1715474145437629_5901736560256090112_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101","Dec 1, 2016","456","False",
"You spent SO long mastering that #hairstyle, time to make sure it stays! #SheerSet",,"https://scontent-iad3-1.cdninstagram.com/vp/811946fe728a88e3f02ecb40b915695f/5E654728/t51.2885-15/e35/14547596_349523865409242_3164607413512830976_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=106","Nov 30, 2016","290","False",
"Control oily skin in 3 steps: ⠀1. Scrub to unclog pores ⠀2. Moisturize for 24-hour hydration⠀3. Apply #BBcream to perfect tone⠀#GarnierSkinActive",,"https://scontent-iad3-1.cdninstagram.com/vp/1a0e8c7e03d6a57bc054716413e9c2ee/5E414F16/t51.2885-15/e35/15306055_1865517470347851_6477714931897597952_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=103","Nov 30, 2016","648","False",
"We're going LIVE!  Tune in this afternoon to watch Garnier's first Facebook Live with stylist @michaelduenas. We're talking #Holiday hairstyles! ✨🎄",,"https://scontent-iad3-1.cdninstagram.com/vp/dbe1c3487a8085ea7a30a023e4b21754/5E5CBDD4/t51.2885-15/e35/15306711_579170492291329_4577682079445155840_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101","Nov 29, 2016","411","False",
"#MicellarWater is our answer for lazy nights where a long, multi-step #skincare routine just CAN'T happen 😉💗 ⠀#regram @_missktxo",,"https://scontent-iad3-1.cdninstagram.com/vp/f184811accc5eff588720d23facfa40c/5E6210F8/t51.2885-15/e35/15043639_1469191663092739_3895083232034553856_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=107","Nov 29, 2016","566","False",
"@RachMartino has the perfect messy #topknot.  Here's how she creates her signature #GarnierStyle 🙆🏼🙆🏼🙆🏼⠀Step 1 💚 Start with textured hair - this bun looks great with second day hair. ⠀Step 2 💚 Flip head upside down and brush hair from base of neck to smooth away any flyaways⠀Step 3 💚 Grab all hair at the top of the crown and start wrapping hair in a circular motion⠀Step 4 💚 Create large bun and secure with bobby pins ⠀Step 5 💚 Gently pull opposite sides of the bun to create a larger, more textured look ⠀Step 6 💚 Spray #SheerSet Hairspray!⠀",,"https://scontent-iad3-1.cdninstagram.com/vp/b947ef0fbd3a9d398475ce7f81338f70/5E61DD70/t51.2885-15/e35/15253314_340381619679469_2357714433054081024_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101","Nov 28, 2016","379","False",
"We're #thankful for healthy hair.  Which #mask will you use: #GrowStrong or #DamageEraser?",,"https://scontent-iad3-1.cdninstagram.com/vp/da33f92ec6b7d671a84b6f0ac7ced32e/5E4704FE/t51.2885-15/e35/14262876_330431617323998_6430799183057256448_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=102","Nov 27, 2016","468","False",
"❄️ Winter is coming ❄️ ...time to be prepared!  Use #charcoal wipes to easily clean and purify oily skin on the go.",,"https://scontent-iad3-1.cdninstagram.com/vp/d5191790f8c70e22de9322aff092226c/5E60791E/t51.2885-15/e35/14607157_356554978030184_420421803005968384_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=108","Nov 27, 2016","448","False",
"Loose waves + a twisted #crownbraid = our current fall style crush 💘 #LongHairDontCare #GarnierStyle",,"https://scontent-iad3-1.cdninstagram.com/vp/a62fce637bc2ce236f557ea10a58f779/5E40C5F0/t51.2885-15/e35/14592086_1821298431487493_4530739568663592960_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=105","Nov 27, 2016","549","False",
"Long #holiday weekends mean lazy mornings and #Netflix in bed 💤 😊",,"https://scontent-iad3-1.cdninstagram.com/vp/7b746bfe061a379035dec10dafb2a07b/5E5AC76D/t51.2885-15/e35/15057226_184108888718116_8093997205116944384_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=104","Nov 26, 2016","488","False",
"Missing the #cranberry already?? #WholeBlends Color Care with Cranberry and #ArganOil extracts will keep your hair smelling sweet all year 'round. ❤️",,"https://scontent-iad3-1.cdninstagram.com/vp/947260a09f5ea7edab46e825ad2d9e42/5E4709BD/t51.2885-15/e35/15034912_1799224216961425_3060465657859538944_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101","Nov 25, 2016","371","False",
"De-stress from #BlackFriday shopping by detoxing skin with #charcoal powered #GarnierSkinActive",,"https://scontent-iad3-1.cdninstagram.com/vp/a0027025b07bdb984ff92e014eb502fa/5E51D444/t51.2885-15/e35/14566760_1337628116300689_2338112876625002496_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101","Nov 25, 2016","719","False",
"Happy #Thanksgiving! We’re thankful for every #GarnierGirl 💚💚",,"https://scontent-iad3-1.cdninstagram.com/vp/80e4ecf17288d0a1b7235f56ebf51709/5E58BDCE/t51.2885-15/e35/15101770_1710357645944869_7544755863886495744_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101","Nov 24, 2016","356","False",
"HOORAY for Holiday weekends! 🎉 💚",,"https://scontent-iad3-1.cdninstagram.com/vp/dc7895a0965ecddc25cfcd79d8da9d2b/5E4BFE62/t51.2885-15/e35/15043984_193659367704733_5800349901569130496_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101","Nov 23, 2016","241","False",
"We have some exciting #MicellarWater news coming in January 😉 Who's excited!?",,"https://scontent-iad3-1.cdninstagram.com/vp/f4a6121c1a273ac5c227abfb47e40cf7/5E6268DC/t51.2885-15/e35/15043899_336668640025053_9162340740557176832_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=109","Nov 23, 2016","783","False",
"Here’s how to get this gorgeous braided crown from @simplysona! All you need is a curling wand, two hair elastics, a cute clip, #Fructis Style Sleek & Shine Anti-Humidity Smoothing Milk, and #SheerSet Hairspray!⠀1.  Apply #SleekandShine Anti-Humidity Smoothing Milk to prevent frizzy hair.2.  Curl hair with a curling wand to create loose curls.⠀3.  Grab a section of hair from the front left or right section of your head. You can leave out a few strands in front for a more romantic look!⠀4.  Separate three strands from the section and #braid hair. Secure with an elastic. ⠀5.  Repeat steps 3 and 4 on the opposite side of your head.⠀6.  Bring the two braids to the back of your head and secure, using bobby pins to form a triangle. ⠀7.  Remove the elastics from the end of each braid. ⠀8. Set the look with #SheerSet!",,"https://scontent-iad3-1.cdninstagram.com/vp/33e7835199c8c6cf130f67dcf786b1f0/5E53C6AC/t51.2885-15/e35/15034923_791853304289736_5936146266273611776_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=100","Nov 23, 2016","594","False",
"Curl Nourish shampoo is #sulfatefree & made specifically for the #curly #GarnierGirl! We 💛 it.",,"https://scontent-iad3-1.cdninstagram.com/vp/cbf63c7f5ed0ab499f74777338bf6eba/5E470592/t51.2885-15/e35/14488336_1174529632594873_2560168758911959040_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101","Nov 22, 2016","441","False",
"Watch what happens when extreme #makeup goes up against #MicellarWater ✌🏽️💄 Link in bio for the full video!",,"https://scontent-iad3-1.cdninstagram.com/vp/6474ac3f46809eeeb5dcd88ce67ec23e/5DC5F2A2/t50.2886-16/15177466_1860423607526797_1387493531479703552_n.mp4?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=101","Nov 21, 2016",,"True","3,627"
"Our heaviest, most nourishing #Fructis mask is Damage Eraser Reconstructing Butter! Formulated with plant proteins and a Phyto-Keratin complex, it repairs hair from root 🌱 to tip! #maskmonday",,"https://scontent-iad3-1.cdninstagram.com/vp/285a3d2be21a45eae5b8394a30949ece/5E49D00C/t51.2885-15/e35/15057142_1133626523339944_4546877199608709120_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=104","Nov 21, 2016","307","False",
"Our holiday #Hairspiration: These super sleek braided #doublebuns! 😍",,"https://scontent-iad3-1.cdninstagram.com/vp/17a5362bc373b8d2a9076c251742d749/5E4E8A27/t51.2885-15/e35/15035801_1789922161257509_8405679605943369728_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=105","Nov 20, 2016","339","False",
"The boss of the makeup remover game: #GarnierSkinActive #MicellarWater 💦. #📷 @drugstoremaven",,"https://scontent-iad3-1.cdninstagram.com/vp/31c268e699d3df6bb831d31bd0a43b62/5E5319A8/t51.2885-15/e35/15043974_1822822974669345_1376019272945369088_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=109","Nov 20, 2016","673","False",
"Our favorite Earth-friendly duo! #PureClean 🌎💚",,"https://scontent-iad3-1.cdninstagram.com/vp/3717478422bfa304c6aeabeaef0ff3c0/5E4035EE/t51.2885-15/e35/15034752_1749912641996628_6631553827147350016_n.jpg?_nc_ht=scontent-iad3-1.cdninstagram.com&_nc_cat=100","Nov 19, 2016","404","False",
