"Category","Keyword","Web_Page_URL","Tweet_Website","Author_Name","Author_Web_Page_URL","Tweet_Timestamp","Tweet_Content","Tweet_Image_URL","Tweet_Video_URL","Tweet_Number_of_Likes","Tweet_Number_of_Retweets","Tweet_Number_of_Reviews","Commenter_Name","Commenter_Web_Page_URL","Comment_Timestamp","Comment","Comment_Number_of_Replies","Comment_Number_of_Retweets","Comment_Number_of_Likes","User_Name","User_Web_Page_URL","User_Timestamp","User_Content","User_Number_of_Replies","User_Number_of_Retweets","User_Number_of_Likes"
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/nicoleondynamo/status/1191518754825310208","Nic 🇵🇭","https://twitter.com/nicoleondynamo","1572915183","that tattoo needle and hair dye sounding really good right about now",,,"16","8",,,,,,,,,,,,,,,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/realnieIk/status/1190590862356570112","𝐁","https://twitter.com/realnieIk","1572693956","me locking seungyoun in the bathroom with black hair dye pic.twitter.com/2xvYXMl7Ku",,"https://twitter.com/i/videos/1190590862356570112?embed_source=facebook","9",,,,,,,,,,,,,,,,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/araw_gabby/status/1191361285260099584","•ara• 🌞","https://twitter.com/araw_gabby","1572877639","pink hair dye fading to blonde-ish color pic.twitter.com/ETwRdTdCrF","https://pbs.twimg.com/media/EIiQuofU0AAlbBC.jpghttps://pbs.twimg.com/media/EIiQvGcU4AAztr1.jpghttps://pbs.twimg.com/media/EIiQwA6U0AAAwpD.jpghttps://pbs.twimg.com/media/EIiQwuEUUAEAVnz.jpg",,"4",,,,,,,,,,,,,,,,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/istanaroha/status/1190277754991730688","아스트로’s Otan  💙 #BLUEFLAME","https://twitter.com/istanaroha","1572619305","CALING OUT TO THE COMPANY OF HAIR DYE  EUNWOO USED, I SUGGEST YOU CALL IT “DONG MIN BROWN” BECAUSE HE OWNS THIS HAIR COLOR, HE OWNS IT pic.twitter.com/PyNsQhHeBK","https://twitter.com/a1b3e2aa-802e-469c-bfa1-abbaeccad706","https://twitter.com/i/videos/1190277754991730688?embed_source=facebook","27","2","1",,,,,,,,"아스트로’s Otan  💙 #BLUEFLAME","https://twitter.com/istanaroha","1572619604","HAHAHAHAHAHHAHAHAHAHAHAHAH T&J ehem","1","1","1"
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/smallwienerosc/status/1190434721718816768","osc*r b*rkis","https://twitter.com/smallwienerosc","1572656729","Billie Eilish was a popular Halloween costume because it gave girls the chance to break out two of their favorite things: oversized sweatshirts and hair dye",,,"20","2",,,,,,,,,,,,,,,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/nyarumiifu/status/1191335415141158913","𝒮𝒶𝓁","https://twitter.com/nyarumiifu","1572871471","Arty said it's MY mental breakdown and I get to choose the HAIRDYE pic.twitter.com/sA4k28ZZdf","https://pbs.twimg.com/media/EIh5OqVU4AA0Skb.png",,"15","3","2","Renkha is a festive","https://twitter.com/renkhaisagay","1572924455","U live in a society","0","0","0",,,,,,,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/ftangla0/status/1190332023740616704","cheska  🌼","https://twitter.com/ftangla0","1572632244","just waiting for that post hair dye regret to hit pic.twitter.com/sUWfDV54um","https://pbs.twimg.com/media/EIToqjSWwAA8TRm.jpghttps://pbs.twimg.com/media/EIToqjEXsAUQg0I.jpg",,"31","1","2","soyboi","https://twitter.com/wastteyrslf","1572632929","it looks so cute!!","1","0","1","cheska  🌼","https://twitter.com/ftangla0","1572633195","THANK U",,,"1"
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/ftangla0/status/1190332023740616704","cheska  🌼","https://twitter.com/ftangla0","1572632244","just waiting for that post hair dye regret to hit pic.twitter.com/sUWfDV54um","https://pbs.twimg.com/media/EIToqjSWwAA8TRm.jpghttps://pbs.twimg.com/media/EIToqjEXsAUQg0I.jpg",,"31","1","2","A","https://twitter.com/yssaok","1572643887","I LOVE IT","1","0","1","cheska  🌼","https://twitter.com/ftangla0","1572643917","THANKS SIS !!!",,,"1"
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/michhhhyyy/status/1191252183175483393","michhh","https://twitter.com/michhhhyyy","1572851627","Steven and I went to Walmart for snacks ... came out with hair dye , y’all ready to see my fried hair when it’s done ????",,,"4","1",,,,,,,,,,,,,,,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/GuacaMochni/status/1190769095215636485","queen mochni  💙 👑 furcation'19  ✨","https://twitter.com/GuacaMochni","1572736450","Oops I accidentally slipped and fell into some hair dye pic.twitter.com/shU2LMdBKR",,"https://twitter.com/i/videos/1190769095215636485?embed_source=facebook","68","1","16","𝕃𝕐ℕ𝕏𝔹𝕀𝔸ℕ @ LOBO","https://twitter.com/lovelynxie","1572736641","Oops I want to match now","1","0","1","queen mochni  💙 👑 furcation'19  ✨","https://twitter.com/GuacaMochni","1572736730","fuck yeah",,,"1"
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/GuacaMochni/status/1190769095215636485","queen mochni  💙 👑 furcation'19  ✨","https://twitter.com/GuacaMochni","1572736450","Oops I accidentally slipped and fell into some hair dye pic.twitter.com/shU2LMdBKR",,"https://twitter.com/i/videos/1190769095215636485?embed_source=facebook","68","1","16","XD RAWR /(°3°)/","https://twitter.com/mit_owo","1572736600","That color looks amazing on you!!!  and it matches so well with your top <33","1","0","2","queen mochni  💙 👑 furcation'19  ✨","https://twitter.com/GuacaMochni","1572736667","Thanks! I'm wearing my new pyjamas",,,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/GuacaMochni/status/1190769095215636485","queen mochni  💙 👑 furcation'19  ✨","https://twitter.com/GuacaMochni","1572736450","Oops I accidentally slipped and fell into some hair dye pic.twitter.com/shU2LMdBKR",,"https://twitter.com/i/videos/1190769095215636485?embed_source=facebook","68","1","16","Amy","https://twitter.com/Ham_Bear","1572776544","Very cute! I love it!","1","0","0","queen mochni  💙 👑 furcation'19  ✨","https://twitter.com/GuacaMochni","1572776579","I love you!",,,"1"
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/GuacaMochni/status/1190769095215636485","queen mochni  💙 👑 furcation'19  ✨","https://twitter.com/GuacaMochni","1572736450","Oops I accidentally slipped and fell into some hair dye pic.twitter.com/shU2LMdBKR",,"https://twitter.com/i/videos/1190769095215636485?embed_source=facebook","68","1","16","Babble","https://twitter.com/BabbleFoxBee","1572744325","Ooooooooh it looks so goooooooodddd","1","0","1","queen mochni  💙 👑 furcation'19  ✨","https://twitter.com/GuacaMochni","1572774785","No u","1",,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/GuacaMochni/status/1190769095215636485","queen mochni  💙 👑 furcation'19  ✨","https://twitter.com/GuacaMochni","1572736450","Oops I accidentally slipped and fell into some hair dye pic.twitter.com/shU2LMdBKR",,"https://twitter.com/i/videos/1190769095215636485?embed_source=facebook","68","1","16","Babble","https://twitter.com/BabbleFoxBee","1572744325","Ooooooooh it looks so goooooooodddd","1","0","1","Babble","https://twitter.com/BabbleFoxBee","1572782078","pic.twitter.com/qjuGhqYnMn","0",,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/GuacaMochni/status/1190769095215636485","queen mochni  💙 👑 furcation'19  ✨","https://twitter.com/GuacaMochni","1572736450","Oops I accidentally slipped and fell into some hair dye pic.twitter.com/shU2LMdBKR",,"https://twitter.com/i/videos/1190769095215636485?embed_source=facebook","68","1","16","Ice Wolf Blizz","https://twitter.com/Blizztheicewolf","1572737048","Oh noes looks amazing!","0","0","1","Babble","https://twitter.com/BabbleFoxBee","1572782078","pic.twitter.com/qjuGhqYnMn","0",,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/GuacaMochni/status/1190769095215636485","queen mochni  💙 👑 furcation'19  ✨","https://twitter.com/GuacaMochni","1572736450","Oops I accidentally slipped and fell into some hair dye pic.twitter.com/shU2LMdBKR",,"https://twitter.com/i/videos/1190769095215636485?embed_source=facebook","68","1","16","Naiko | CEO of ⛧ 𝕰𝖉𝖌𝖊 ⛧ |  🔜 MFF","https://twitter.com/SludgeCrow","1572737276","oh gosh that color looks really cute on you ngl","0","0","1",,,,,,,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/hannah_pruett/status/1190840391911608321","🄷🄰🄽🄽🄰🄷 🄿🅁🅄🄴🅃🅃","https://twitter.com/hannah_pruett","1572753448","The girl at Chipotle asked me what kind of hair dye I use and I told her it was prismacolor. PRISMACOLOR. 1st of all its pulp riot. 2nd that is a CoLoReD PeNciL brand! Smh.",,,"8","1","2","Jesse Belleque","https://twitter.com/JesseBelleque","1572771159","She gonna be up alllll night trying to prismacolor her hair blue.","0","0","2",,,,,,,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/hannah_pruett/status/1190840391911608321","🄷🄰🄽🄽🄰🄷 🄿🅁🅄🄴🅃🅃","https://twitter.com/hannah_pruett","1572753448","The girl at Chipotle asked me what kind of hair dye I use and I told her it was prismacolor. PRISMACOLOR. 1st of all its pulp riot. 2nd that is a CoLoReD PeNciL brand! Smh.",,,"8","1","2","Alyssa.","https://twitter.com/TheAlyssaMa","1572754835","OH","0","0","1",,,,,,,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/_Spacetrash15/status/1191566754004307974","『Melone’s Grape Flavoured Hair Dye』","https://twitter.com/_Spacetrash15","1572926627","The doctor will see you now...pic.twitter.com/HXFC8C5iWQ","https://pbs.twimg.com/media/EIlLo_YW4AAAlno.jpghttps://pbs.twimg.com/media/EIlLpHcXkAEkBnK.jpghttps://pbs.twimg.com/media/EIlLpMbW4AAxUuO.jpg",,,,,,,,,,,,,,,,,,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/Parody_Asuka/status/1191547190709227520","Asuka (パロディー)  🎴","https://twitter.com/Parody_Asuka","1572921962","Target® is not ready for Asuka!!!...Uh, where can I find the hair dye?? pic.twitter.com/9B2wjT23PN","https://pbs.twimg.com/media/EIk52PaWwAAl5eH.jpg",,"3","1",,,,,,,,,,,,,,,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/KacieHasting/status/1191529756627476481","Kacie","https://twitter.com/KacieHasting","1572917806","This is what happens when your teacher cancels class but you were already out of bed so you go to Walmart because you’re bored and end up in the hair dye aisle, and you’re also sad. pic.twitter.com/tLsx5Ozgsv","https://pbs.twimg.com/media/EIkp_nJWkAEsUP-.jpg",,"26",,"4","Whit  🌹","https://twitter.com/Whit_Powell_","1572917926","IT TURNED OUT SO GOOD","1","0","1","Kacie","https://twitter.com/KacieHasting","1572918897","LOL THANKS",,,"1"
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/KacieHasting/status/1191529756627476481","Kacie","https://twitter.com/KacieHasting","1572917806","This is what happens when your teacher cancels class but you were already out of bed so you go to Walmart because you’re bored and end up in the hair dye aisle, and you’re also sad. pic.twitter.com/tLsx5Ozgsv","https://pbs.twimg.com/media/EIkp_nJWkAEsUP-.jpg",,"26",,"4","Mel","https://twitter.com/Mel_monroeee","1572920997","This is cute!!","1","0","0","Kacie","https://twitter.com/KacieHasting","1572922785","Thanks Mel!",,,"1"
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/KacieHasting/status/1191529756627476481","Kacie","https://twitter.com/KacieHasting","1572917806","This is what happens when your teacher cancels class but you were already out of bed so you go to Walmart because you’re bored and end up in the hair dye aisle, and you’re also sad. pic.twitter.com/tLsx5Ozgsv","https://pbs.twimg.com/media/EIkp_nJWkAEsUP-.jpg",,"26",,"4",,,,,,,,"Kacie","https://twitter.com/KacieHasting","1572957466","Omg I didn’t even think about that!",,,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/KacieHasting/status/1191529756627476481","Kacie","https://twitter.com/KacieHasting","1572917806","This is what happens when your teacher cancels class but you were already out of bed so you go to Walmart because you’re bored and end up in the hair dye aisle, and you’re also sad. pic.twitter.com/tLsx5Ozgsv","https://pbs.twimg.com/media/EIkp_nJWkAEsUP-.jpg",,"26",,"4",,,,,,,,"Kacie","https://twitter.com/KacieHasting","1572957476","thank youuu!",,,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/JacksDogma/status/1191407017107193857","Jack Weiss","https://twitter.com/JacksDogma","1572888542","When will Republicans understand Paul Manafort as the metaphor for where slavish loyalty to Trump leads - gout-stricken and locked up in Rikers without access to hair dye and Bijan suits? pic.twitter.com/OA9abHZTZM","https://pbs.twimg.com/media/EIi6XdhVAAEK3Ga.jpg",,"7","1","1","K.A. Underwood","https://twitter.com/KAUnderwood11","1572888624","And still not talking, though.","0","0","0",,,,,,,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/esol706/status/1191405778487279618"," 🐱 🐀 🍦 🦂 🐢 🍦 👃🏻 🍎","https://twitter.com/esol706","1572888247","did a temp hair dye last night.  i love it and now i want green hair but now i must go to work and cry :) pic.twitter.com/pnMFpi3h2p","https://pbs.twimg.com/media/EIi5PECVAAEy_be.jpghttps://pbs.twimg.com/media/EIi5PECUwAAad48.jpg",,"7",,,,,,,,,,,,,,,,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/RadkaChimmy/status/1191386877091291141","｡.:*moon 🌙ᴄʜɪᴍᴍʏ*.:｡","https://twitter.com/RadkaChimmy","1572883741","I have silver hair dye on my hair, wish me luck pic.twitter.com/pp3I0A3AjO","https://pbs.twimg.com/media/EIin_fzXUAAc5L2.jpg",,"8",,"1","｡.:*moon 🌙ᴄʜɪᴍᴍʏ*.:｡","https://twitter.com/RadkaChimmy","1572954981","I've got silver haaaaaaairpic.twitter.com/MxT4zHJz7x","0","0","1",,,,,,,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/_honeyshun/status/1191385344500875264","thank you woojin+wonho","https://twitter.com/_honeyshun","1572883375","this is what happens when you leave me alone with hair dye at 1 am pic.twitter.com/TE8hsBMM56","https://pbs.twimg.com/media/EIimp8DVUAAzGY_.jpghttps://pbs.twimg.com/media/EIimp8EUwAMyBlT.jpghttps://pbs.twimg.com/media/EIimp9gUYAAacOD.jpghttps://pbs.twimg.com/media/EIimp-PUEAExlb3.jpg",,"9",,"6","★☆★lau ㅡthank you, woojin","https://twitter.com/kazugayato","1572892132","omg pink looks so good on youu!!","0","0","1",,,,,,,
"Top","hair dye","https://twitter.com/search?q=hair%20dye&src=typd","https://twitter.com/_honeyshun/status/1191385344500875264","thank you woojin+wonho","https://twitter.com/_honeyshun","1572883375","this is what happens when you leave me alone with hair dye at 1 am pic.twitter.com/TE8hsBMM56","https://pbs.twimg.com/media/EIimp8DVUAAzGY_.jpghttps://pbs.twimg.com/media/EIimp8EUwAMyBlT.jpghttps://pbs.twimg.com/media/EIimp9gUYAAacOD.jpghttps://pbs.twimg.com/media/EIimp-PUEAExlb3.jpg",,"9",,"6","𝐦𝐨𝐜𝐡𝐢","https://twitter.com/YUGYEOMG0D","1572900423","THATS MY BABY YOURE SO BEAUTIFUL","0","0","1",,,,,,,
